price, date, volume, best_bid, best_ask
1637121117985, 59500.41,0.00110959,59500.40,59500.41
1637121118117, 59500.41,0.25,59500.40,59500.41
1637121118139, 59500.41,0.0694685,59500.40,59500.41
1637121118201, 59500.41,0.16,59500.40,59500.41
1637121118411, 59500.4,0.001767,59500.40,59500.41
1637121118492, 59500.41,0.18895582,59500.40,59510.26
1637121119325, 59515.09,0.00015205,59513.75,59515.09
1637121119642, 59515.05,0.00039343,59513.74,59515.05
1637121120099, 59515.05,0.00162139,59513.74,59515.05
1637121120283, 59515.09,0.0083585,59513.74,59515.09
1637121120515, 59513.75,0.0001491,59513.74,59513.75
1637121121142, 59513.75,0.00991341,59513.74,59513.75
1637121121535, 59513.75,0.00162139,59513.74,59513.75
1637121121779, 59513.75,0.03137861,59513.74,59515.09
1637121121779, 59515.09,0.14255018,59513.74,59515.09
1637121121871, 59513.74,0.00023042,59512.87,59513.76
1637121121871, 59512.87,0.00936958,59512.87,59513.76
1637121122025, 59512.88,0.00004256,59512.87,59512.88
1637121122232, 59512.88,0.00411679,59512.87,59512.88
1637121122595, 59512.88,0.00168757,59512.87,59512.88
1637121122920, 59514.92,0.00080242,59512.87,59514.92
1637121122985, 59513.43,0.00103641,59512.87,59513.43
1637121123162, 59512.88,0.01647184,59512.87,59512.88
1637121123353, 59514.99,0.00411707,59512.87,59514.99
1637121123702, 59515.08,0.0323454,59512.87,59515.09
1637121123702, 59515.09,0.00059828,59512.87,59515.09
1637121124322, 59515.09,0.00245707,59512.13,59515.09
1637121124609, 59515.09,0.00030934,59512.95,59515.09
1637121124679, 59513.04,0.00008441,59513.04,59515.09
1637121124796, 59513.05,0.00167194,59513.04,59513.05
1637121124816, 59513.05,0.03293635,59513.04,59513.05
1637121125128, 59512.12,0.00030949,59512.11,59512.12
1637121125301, 59512.11,0.00080242,59510.48,59512.11
1637121125555, 59510.49,0.00030937,59510.48,59510.49
1637121125979, 59510.49,0.00658734,59510.48,59510.49
1637121126312, 59504.53,0.0008024,59500.74,59504.53
1637121126392, 59504.53,0.00241078,59504.52,59504.53
1637121126691, 59506.67,0.00168288,59502.93,59506.67
1637121126766, 59503.48,0.00445626,59503.48,59508.92
1637121127022, 59505.79,0.00167201,59503.48,59505.79
1637121127085, 59508.03,0.04580875,59503.56,59508.03
1637121127199, 59503.49,0.00015064,59500.41,59503.49
1637121127387, 59500.52,0.00039589,59500.52,59503.07
1637121127464, 59503.07,0.00823592,59500.41,59503.07
1637121127643, 59500.45,0.00050157,59500.41,59500.45
1637121127751, 59500.41,0.28,59500.41,59500.42
1637121127751, 59500.41,0.28351,59500.41,59500.42
1637121127763, 59500.41,0.02,59500.41,59500.42
1637121127774, 59500.41,0.41649,59500.41,59500.42
1637121127774, 59500.41,0.00019963,59497.61,59500.42
1637121127835, 59497.61,0.0016833,59496.52,59497.62
1637121127835, 59496.52,0.00335083,59496.51,59497.62
1637121127835, 59496.51,0.03951425,59485.21,59497.62
1637121128027, 59490.13,0.00881628,59485.21,59490.13
1637121128525, 59484.31,0.00082323,59484.30,59484.31
1637121128561, 59484.3,0.0041419,59484.30,59484.31
1637121128561, 59484.3,0.00051867,59478.30,59484.31
1637121128683, 59478.31,0.01646828,59478.30,59478.31
1637121128691, 59478.3,0.071,59468.97,59478.31
1637121128772, 59468.98,0.0000358,59468.97,59468.98
1637121128899, 59468.98,0.02,59468.97,59468.98
1637121128941, 59468.97,0.01,59466.87,59468.98
1637121128967, 59466.87,0.071,59463.35,59468.98
1637121128987, 59463.35,1.37003468,59463.35,59463.36
1637121129123, 59453.73,0.00248113,59451.09,59453.73
1637121129311, 59451.14,0.000337,59451.14,59455.96
1637121129369, 59455.96,0.106827,59451.15,59456.89
1637121129684, 59452.4,0.000078,59452.40,59455.96
1637121129940, 59454.82,0.02345377,59454.82,59455.96
1637121129999, 59455.96,0.04118071,59452.48,59455.96
1637121130081, 59455.96,0.034,59452.67,59455.96
1637121130081, 59455.96,0.0138266,59452.67,59456.82
1637121130081, 59456.82,0.04,59452.67,59456.83
1637121130081, 59456.83,0.106827,59452.67,59456.90
1637121130081, 59456.9,0.0016833,59452.67,59459.78
1637121130081, 59459.78,0.08565536,59452.67,59459.78
1637121130234, 59458.77,0.01647249,59455.22,59458.77
1637121130295, 59458.77,0.00287492,59455.22,59458.77
1637121130624, 59458.77,0.00080266,59455.73,59458.77
1637121130803, 59456.91,0.00447,59455.73,59458.77
1637121130803, 59458.77,0.01233296,59455.73,59458.77
1637121131159, 59458.77,0.00097702,59456.21,59458.77
1637121131509, 59456.21,0.000067,59456.21,59458.77
1637121131712, 59456.41,0.000842,59456.41,59458.77
1637121131893, 59458.77,0.01647042,59456.41,59458.77
1637121132014, 59458.77,0.00167347,59456.41,59458.77
1637121132075, 59458.77,0.00401938,59456.41,59458.77
1637121132511, 59458.77,0.00537213,59456.41,59458.77
1637121132745, 59458.77,0.00658992,59458.76,59458.77
1637121132839, 59458.77,0.00823414,59458.76,59458.77
1637121133664, 59458.77,0.00032608,59458.76,59458.77
1637121133960, 59458.77,0.06142,59458.76,59458.77
1637121133998, 59458.77,0.00000706,59458.76,59463.33
1637121133998, 59463.33,0.18654294,59458.76,59463.33
1637121133999, 59458.76,0.000077,59458.76,59463.33
1637121134360, 59471.82,0.0016833,59471.81,59472.62
1637121134360, 59472.62,0.00243491,59471.81,59472.62
1637121134850, 59472.3,0.000236,59472.30,59472.31
1637121135162, 59478.31,0.0000439,59478.30,59478.31
1637121135248, 59478.31,0.002,59478.30,59478.31
1637121135457, 59478.31,0.00611283,59474.52,59480.17
1637121135457, 59480.17,0.24481759,59474.52,59480.17
1637121136354, 59478.3,0.03294684,59471.81,59478.30
1637121137369, 59472.7,0.00106074,59471.81,59472.70
1637121137513, 59472.71,0.00049475,59471.81,59472.71
1637121137565, 59472.71,0.00834481,59471.81,59472.71
1637121137598, 59472.71,0.00034294,59472.70,59472.71
1637121137610, 59472.71,0.00329378,59472.70,59472.71
1637121137988, 59472.71,0.00004033,59472.70,59472.71
1637121138058, 59472.71,0.01675578,59472.70,59472.71
1637121138296, 59472.71,0.00005193,59472.70,59472.71
1637121138377, 59472.71,0.15,59472.70,59472.71
1637121138550, 59472.71,0.00501923,59472.70,59472.71
1637121138550, 59472.71,0.00495437,59472.70,59472.71
1637121138559, 59472.71,0.0049421,59472.70,59472.71
1637121138646, 59472.7,0.013,59471.81,59472.71
1637121138666, 59472.71,0.00006704,59471.81,59472.71
1637121138696, 59472.71,0.00229083,59471.81,59472.71
1637121139853, 59471.82,0.00030937,59471.81,59471.82
1637121140493, 59471.82,0.00160781,59471.81,59471.82
1637121140554, 59471.82,0.00080266,59471.81,59471.82
1637121140896, 59471.82,0.00055188,59471.81,59471.82
1637121141065, 59471.82,0.00160753,59471.81,59471.82
1637121141562, 59471.81,0.01004949,59471.81,59471.82
1637121141566, 59471.82,0.00162186,59471.81,59471.82
1637121141740, 59471.82,0.00053845,59471.81,59471.82
1637121141870, 59471.81,0.01605414,59471.81,59471.82
1637121142175, 59471.82,0.00015065,59471.81,59471.82
1637121142314, 59471.82,0.00022984,59471.81,59471.82
1637121142375, 59471.81,0.04372,59471.81,59471.82
1637121142379, 59471.82,0.00245959,59471.81,59471.82
1637121142499, 59460.86,0.00039305,59457.77,59460.86
1637121142914, 59457.77,0.0016833,59449.16,59457.78
1637121142914, 59449.16,0.08281253,59449.16,59457.78
1637121143103, 59449.72,0.00095321,59443.21,59449.72
1637121143392, 59449.73,0.00015065,59443.55,59449.73
1637121143461, 59449.73,0.00325371,59443.45,59449.73
1637121143518, 59449.73,0.00162186,59443.45,59449.73
1637121143539, 59449.74,0.00982685,59443.39,59449.74
1637121144226, 59443.22,0.0048236,59443.21,59443.22
1637121144251, 59443.21,0.00251,59443.21,59443.22
1637121144313, 59443.21,0.00000985,59441.74,59443.22
1637121144313, 59441.74,0.00161958,59440.89,59443.22
1637121144313, 59440.89,0.00098057,59440.89,59443.22
1637121144318, 59440.89,0.00002539,59430.53,59443.22
1637121144559, 59438.8,0.00055644,59430.59,59439.53
1637121144559, 59439.53,0.00106558,59430.59,59439.53
1637121144618, 59439.53,0.00145483,59430.62,59439.53
1637121144656, 59430.59,0.0002427,59430.59,59439.53
1637121144844, 59438.22,0.00162202,59430.59,59438.22
1637121145418, 59437.41,0.00168232,59435.35,59438.21
1637121145418, 59438.21,0.01480289,59435.35,59438.21
1637121145627, 59438.21,0.00030969,59428.08,59438.21
1637121145844, 59435.36,0.001,59435.36,59435.37
1637121145853, 59435.36,0.00000596,59428.03,59435.37
1637121145867, 59428.03,0.04,59428.02,59428.09
1637121145870, 59428.02,0.16798578,59425.40,59428.09
1637121145961, 59425.4,0.007,59421.31,59425.41
1637121146171, 59421.31,0.000798,59421.31,59421.32
1637121146266, 59421.32,0.01812215,59421.31,59421.32
1637121146470, 59421.32,0.00039329,59421.31,59421.32
1637121146546, 59421.32,0.00030969,59421.31,59421.32
1637121146591, 59421.32,0.0016231,59421.31,59421.32
1637121146661, 59421.32,0.00329613,59421.31,59421.32
1637121147163, 59425.4,0.00030467,59425.39,59425.40
1637121147393, 59430.71,0.001179,59430.70,59430.71
1637121147428, 59430.71,0.00233934,59430.70,59431.28
1637121147428, 59431.28,0.033264,59430.70,59431.29
1637121147428, 59431.29,0.01381219,59430.70,59431.29
1637121147910, 59432.41,0.00411868,59422.91,59432.41
1637121148306, 59432.78,0.04,59424.43,59432.79
1637121148306, 59432.79,0.10230716,59424.43,59432.79
1637121148515, 59432.88,0.00160781,59425.69,59432.88
1637121148563, 59432.89,0.0001672,59426.93,59432.89
1637121148639, 59432.88,0.00241324,59426.93,59432.88
1637121148711, 59432.89,0.00080324,59426.93,59432.89
1637121148885, 59431.44,0.00824259,59431.43,59431.44
1637121149077, 59431.43,0.000803,59422.04,59432.88
1637121149077, 59422.04,0.01736036,59422.04,59432.88
1637121150151, 59436.88,0.0016833,59436.87,59438.02
1637121150151, 59438.02,0.00243805,59436.87,59438.02
1637121150553, 59437.21,0.007107,59429.25,59438.00
1637121150553, 59438,0.00860954,59429.25,59438.02
1637121150553, 59438.02,0.0172303,59429.25,59438.02
1637121151209, 59432.89,0.00321579,59429.66,59432.89
1637121151457, 59422.06,0.00010055,59422.05,59422.06
1637121151755, 59425.33,0.00861099,59422.28,59425.34
1637121151755, 59425.34,0.01590999,59422.28,59425.34
1637121151844, 59422.43,0.0403208,59422.05,59426.12
1637121151844, 59422.05,0.0016833,59422.05,59426.12
1637121151844, 59422.05,0.03883464,59415.79,59426.12
1637121151844, 59415.79,0.00332526,59415.79,59426.12
1637121151891, 59425.75,0.00017584,59418.14,59425.75
1637121152224, 59418.14,0.071,59415.79,59422.00
1637121152224, 59415.79,0.01696584,59414.52,59422.00
1637121152224, 59414.52,0.04,59414.51,59422.00
1637121152224, 59414.51,0.20033416,59414.51,59422.00
1637121152288, 59420.92,0.01236388,59415.48,59420.92
1637121153107, 59414.96,0.000118,59414.96,59420.91
1637121153160, 59420.87,0.00837268,59414.96,59420.87
1637121153185, 59420.87,0.00013725,59414.96,59420.87
1637121153194, 59420.87,0.00080274,59414.96,59420.87
